country_id,country_iso3_code,year,growth_proj,in_rankings,eci_sitc,eci_rank_sitc,eci_hs92,eci_rank_hs92,eci_hs12,eci_rank_hs12
620,PRT,2020,2.68,True,0.473,46,0.548,42,0.596,39
620,PRT,2021,2.68,True,0.37,49,0.589,40,0.624,39
620,PRT,2022,2.617,True,0.403,44,0.524,42,0.556,41
620,PRT,2023,2.298,True,0.575,37,0.564,41,0.551,42
600,PRY,1995,,True,-0.537,93,-0.281,79,,
600,PRY,1996,,True,-0.676,102,-0.54,94,,
600,PRY,1997,,True,-0.416,82,-0.346,81,,
600,PRY,1998,,True,-0.551,89,-0.25,77,,
600,PRY,1999,,True,-0.745,109,-0.538,97,,
600,PRY,2000,,True,-0.866,120,-0.659,103,,
600,PRY,2001,,True,-0.846,112,-0.648,97,,
600,PRY,2002,,True,-0.835,110,-0.696,104,,
600,PRY,2003,,True,-0.754,103,-0.712,104,,
600,PRY,2004,3.65,True,-0.764,105,-0.656,100,,
600,PRY,2005,3.68,True,-0.684,101,-0.607,101,,
600,PRY,2006,3.75,True,-0.622,96,-0.593,99,,
600,PRY,2007,3.73,True,-0.636,98,-0.565,97,,
600,PRY,2008,3.57,True,-0.538,92,-0.593,102,,
600,PRY,2009,3.62,True,-0.555,96,-0.603,98,,
600,PRY,2010,3.46,True,-0.715,109,-0.611,101,,
600,PRY,2011,3.59,True,-0.627,97,-0.519,91,,
600,PRY,2012,3.56,True,-0.557,93,-0.49,92,-0.31,91
600,PRY,2013,3.21,True,-0.755,102,-0.492,89,-0.391,89
600,PRY,2014,3.47,True,-0.7,100,-0.603,95,-0.504,94
600,PRY,2015,2.9,True,-0.713,100,-0.527,90,-0.457,86
600,PRY,2016,3.42,True,-0.521,88,-0.734,101,-0.686,101
600,PRY,2017,3.65,True,-0.552,92,-0.571,92,-0.495,90
600,PRY,2018,3.76,True,-0.588,96,-0.741,103,-0.683,100
600,PRY,2019,3.86,True,-0.641,94,-0.57,92,-0.535,90
600,PRY,2020,3.56,True,-0.574,89,-0.568,88,-0.525,88
600,PRY,2021,3.56,True,-0.593,94,-0.557,92,-0.547,94
600,PRY,2022,3.306,True,-0.566,95,-0.754,102,-0.702,99
600,PRY,2023,3.098,True,-0.561,94,-0.586,94,-0.594,94
634,QAT,1995,,True,-0.365,80,-0.657,99,,
634,QAT,1996,,True,-0.497,86,-0.69,100,,
634,QAT,1997,,True,-1.241,130,-1.225,125,,
634,QAT,1998,,True,-0.735,106,-0.918,114,,
634,QAT,1999,,True,-0.598,97,-0.696,105,,
634,QAT,2000,,True,-0.65,101,-0.554,94,,
634,QAT,2001,,True,-0.294,78,-0.457,87,,
634,QAT,2002,,True,-0.448,84,-0.588,98,,
634,QAT,2003,,True,-0.348,81,-0.491,95,,
634,QAT,2004,2.58,True,-0.349,80,0.094,60,,
634,QAT,2005,1.79,True,-0.754,108,0.211,59,,
634,QAT,2006,1.72,True,-0.793,106,0.021,67,,
634,QAT,2007,1.52,True,-0.448,87,-0.02,67,,
634,QAT,2008,1.0,True,-0.775,110,-0.575,101,,
634,QAT,2009,1.47,True,-0.8,109,-0.421,92,,
634,QAT,2010,1.79,True,-0.487,90,-0.463,89,,
634,QAT,2011,1.67,True,-0.844,113,-0.119,67,,
634,QAT,2012,1.76,True,-0.581,95,-0.486,91,-0.172,86
634,QAT,2013,1.59,True,-0.207,73,-0.188,73,-0.06,68
634,QAT,2014,1.13,True,-0.619,91,-0.24,74,-0.201,79
634,QAT,2015,1.96,True,-0.265,73,-0.189,71,-0.247,76
634,QAT,2016,1.55,True,-0.394,79,-0.183,73,-0.228,76
634,QAT,2017,2.04,True,-0.374,80,-0.191,72,-0.22,76
634,QAT,2018,2.43,True,-0.32,77,0.082,57,0.04,60
634,QAT,2019,2.0,True,-0.102,64,0.003,64,-0.081,69
634,QAT,2020,2.09,True,0.261,53,-0.039,66,-0.017,63
634,QAT,2021,2.1,True,-0.263,66,-0.472,85,-0.541,93
634,QAT,2022,2.674,True,-0.103,62,-0.036,63,-0.047,62
634,QAT,2023,2.541,True,-0.347,83,-0.514,89,-0.509,89
642,ROU,1995,,True,0.553,35,0.626,32,,
642,ROU,1996,,True,0.478,39,0.586,37,,
642,ROU,1997,,True,0.495,40,0.502,39,,
642,ROU,1998,,True,0.371,43,0.297,48,,
642,ROU,1999,,True,0.232,46,0.191,57,,
642,ROU,2000,,True,0.435,40,0.366,49,,
642,ROU,2001,,True,0.334,45,0.382,45,,
642,ROU,2002,,True,0.428,42,0.275,50,,
642,ROU,2003,,True,0.38,42,0.385,45,,
642,ROU,2004,3.36,True,0.479,38,0.334,49,,
642,ROU,2005,3.47,True,0.557,37,0.391,48,,
642,ROU,2006,3.4,True,0.653,34,0.578,41,,
642,ROU,2007,3.45,True,0.723,33,0.642,39,,
642,ROU,2008,3.31,True,0.687,37,0.76,33,,
642,ROU,2009,3.22,True,0.754,36,0.792,32,,
642,ROU,2010,3.39,True,0.726,38,0.63,38,,
642,ROU,2011,3.43,True,0.716,38,0.613,41,,
642,ROU,2012,3.46,True,0.823,34,0.723,36,0.787,32
642,ROU,2013,3.52,True,0.79,35,0.751,36,0.824,32
642,ROU,2014,3.46,True,0.944,28,0.846,30,0.85,31
642,ROU,2015,3.14,True,0.892,30,0.926,29,0.963,28
642,ROU,2016,4.36,True,1.069,27,0.983,29,1.031,27
642,ROU,2017,3.02,True,1.041,30,1.014,27,0.993,27
642,ROU,2018,3.03,True,1.039,28,0.974,29,1.039,26
642,ROU,2019,3.04,True,0.971,29,1.091,24,1.119,23
642,ROU,2020,2.87,True,0.99,28,1.05,26,1.059,26
642,ROU,2021,2.87,True,0.918,30,1.115,25,1.118,24
642,ROU,2022,2.319,True,1.014,28,1.033,26,1.016,26
642,ROU,2023,2.083,True,1.04,26,1.093,24,1.086,24
643,RUS,1995,,True,-0.113,67,0.346,46,,
643,RUS,1996,,True,0.3,47,0.801,29,,
643,RUS,1997,,True,0.092,59,0.861,27,,
643,RUS,1998,,True,0.332,45,0.998,23,,
643,RUS,1999,,True,0.311,44,1.037,24,,
643,RUS,2000,,True,0.264,47,1.082,24,,
643,RUS,2001,,True,0.501,38,1.162,22,,
643,RUS,2002,,True,0.282,47,1.119,22,,
643,RUS,2003,,True,0.278,47,1.094,24,,
643,RUS,2004,3.03,True,0.142,54,0.854,29,,
643,RUS,2005,2.85,True,0.202,52,0.908,27,,
643,RUS,2006,2.77,True,0.323,51,0.875,28,,
643,RUS,2007,2.34,True,0.182,55,0.604,43,,
643,RUS,2008,2.14,True,0.014,62,0.652,38,,
643,RUS,2009,2.16,True,-0.226,76,0.576,41,,
643,RUS,2010,2.33,True,-0.121,69,0.638,37,,
643,RUS,2011,2.13,True,-0.31,79,0.648,38,,
643,RUS,2012,2.0,True,-0.222,73,0.475,48,0.556,49
643,RUS,2013,2.04,True,-0.212,75,0.428,47,0.526,46
643,RUS,2014,1.96,True,-0.187,69,0.306,50,0.349,51
643,RUS,2015,2.6,True,-0.188,69,0.285,48,0.27,52
643,RUS,2016,3.74,True,-0.096,63,0.299,47,0.263,54
643,RUS,2017,2.49,True,-0.066,63,0.393,48,0.373,48
643,RUS,2018,1.79,True,-0.233,72,0.201,53,0.18,54
643,RUS,2019,2.28,True,-0.094,63,0.257,52,0.222,54
643,RUS,2020,2.09,True,-0.09,64,0.381,49,0.406,49
643,RUS,2021,2.09,True,-0.018,61,0.281,51,0.305,49
643,RUS,2022,1.157,True,-0.496,90,-0.089,65,-0.083,64
643,RUS,2023,1.193,True,-0.659,100,-0.268,74,-0.18,69
646,RWA,1995,,True,-0.322,76,-0.268,78,,
646,RWA,1996,,True,-0.638,97,0.088,66,,
646,RWA,1997,,True,-0.599,97,-0.45,87,,
646,RWA,1998,,True,-0.69,101,-0.403,86,,
646,RWA,1999,,True,-0.923,120,-0.832,110,,
646,RWA,2000,,True,-0.446,85,-0.402,83,,
646,RWA,2001,,True,-1.263,133,-1.283,128,,
646,RWA,2002,,True,-0.738,107,-0.613,99,,
646,RWA,2003,,True,-1.246,136,-1.173,126,,
646,RWA,2004,,True,-1.282,135,-1.27,130,,
646,RWA,2005,,True,0.034,58,-0.349,88,,
646,RWA,2006,,True,-0.322,78,-0.118,74,,
646,RWA,2007,,True,-0.543,93,-0.394,87,,
646,RWA,2008,,True,-0.726,107,-0.761,109,,
646,RWA,2009,,True,-0.057,67,-0.39,89,,
646,RWA,2010,,True,-0.361,82,-0.547,94,,
646,RWA,2011,,True,-0.654,102,-0.792,105,,
646,RWA,2012,,True,-0.45,88,-0.697,104,-0.488,99
646,RWA,2013,,True,-0.595,90,-0.595,96,-0.297,84
646,RWA,2014,,True,-0.709,102,-0.781,107,-0.621,99
646,RWA,2015,,True,-0.91,115,-0.773,104,-0.715,102
646,RWA,2016,,True,-0.635,94,-0.653,96,-0.638,99
646,RWA,2017,,True,-0.807,106,-0.698,103,-0.711,102
646,RWA,2018,,True,-0.829,113,-0.849,111,-0.838,110
646,RWA,2019,,True,-0.696,96,-0.746,102,-0.756,102
646,RWA,2020,,True,-0.802,105,-0.722,100,-0.568,89
646,RWA,2021,4.986,True,-0.649,100,-0.846,109,-0.794,106
646,RWA,2022,4.468,True,-0.793,106,-0.831,110,-0.791,106
646,RWA,2023,3.458,True,-1.0,122,-1.074,125,-0.99,118
682,SAU,1995,,True,0.108,57,0.473,40,,
682,SAU,1996,,True,-0.114,67,0.356,52,,
682,SAU,1997,,True,-0.655,102,0.023,66,,
682,SAU,1998,,True,0.095,57,0.533,37,,
682,SAU,1999,,True,-0.428,82,0.031,63,,
682,SAU,2000,,True,-0.239,69,0.472,40,,
682,SAU,2001,,True,-0.089,68,0.472,41,,
682,SAU,2002,,True,0.111,53,0.406,44,,
682,SAU,2003,,True,-0.112,65,0.306,49,,
682,SAU,2004,3.54,True,-0.125,65,0.564,36,,
682,SAU,2005,3.03,True,-0.17,71,0.55,38,,
682,SAU,2006,2.7,True,-0.578,94,0.115,63,,
682,SAU,2007,2.53,True,-0.322,78,0.174,60,,
682,SAU,2008,1.65,True,-0.396,83,0.026,65,,
682,SAU,2009,2.68,True,-0.332,81,0.159,60,,
682,SAU,2010,2.96,True,-0.172,73,0.504,42,,
682,SAU,2011,2.86,True,-0.523,88,0.33,48,,
682,SAU,2012,2.5,True,-0.384,81,0.56,43,0.634,41
682,SAU,2013,2.51,True,0.043,59,0.925,28,0.781,36
682,SAU,2014,2.2,True,-0.094,63,0.803,34,0.674,37
682,SAU,2015,3.17,True,0.196,48,0.665,36,0.562,41
682,SAU,2016,3.03,True,0.084,56,0.589,38,0.552,38
682,SAU,2017,1.91,True,0.205,54,0.63,40,0.68,38
682,SAU,2018,2.46,True,0.39,47,0.781,32,0.724,35
682,SAU,2019,2.73,True,0.44,48,0.7,34,0.638,36
682,SAU,2020,2.71,True,0.627,37,0.64,39,0.661,38
682,SAU,2021,2.71,True,0.691,35,0.854,33,0.822,33
682,SAU,2022,1.733,True,0.586,37,0.805,34,0.735,35
682,SAU,2023,1.038,True,0.067,60,0.355,48,0.417,47
729,SDN,1995,,True,-1.014,121,-0.864,114,,
729,SDN,1996,,True,-1.255,131,-1.266,125,,
729,SDN,1997,,True,-1.344,133,-1.394,129,,
729,SDN,1998,,True,-1.079,123,-1.158,123,,
729,SDN,1999,,True,-1.197,128,-1.341,127,,
729,SDN,2000,,True,-1.441,138,-1.636,138,,
729,SDN,2001,,True,-1.562,141,-1.578,142,,
729,SDN,2002,,True,-1.002,123,-1.197,131,,
729,SDN,2003,,True,-1.437,141,-1.507,137,,
729,SDN,2004,,True,-1.505,141,-1.604,140,,
729,SDN,2005,,True,-1.531,138,-1.422,132,,
729,SDN,2006,,True,-1.274,133,-1.662,136,,
729,SDN,2007,,True,-1.718,142,-1.861,139,,
729,SDN,2008,,True,-1.729,139,-2.053,142,,
729,SDN,2009,,True,-1.761,143,-2.2,145,,
729,SDN,2010,,True,-1.862,144,-2.31,145,,
729,SDN,2011,,True,-1.637,143,-1.726,142,,
729,SDN,2012,,True,-1.212,132,-1.311,132,-1.071,119
729,SDN,2013,,True,-1.26,134,-1.069,119,-1.202,122
729,SDN,2014,,True,-1.441,136,-1.436,136,-1.403,130
729,SDN,2015,,True,-1.228,134,-1.47,140,-1.648,140
729,SDN,2016,,True,-1.167,132,-1.379,136,-1.362,135
729,SDN,2017,,True,-1.341,136,-1.674,140,-1.621,140
729,SDN,2018,,True,-1.347,136,-1.476,137,-1.386,134
729,SDN,2019,,True,-1.438,142,-1.328,131,-1.336,132
729,SDN,2020,3.35,True,-1.433,142,-1.456,141,-1.471,142
729,SDN,2021,4.203,True,-1.234,136,-1.287,137,-1.377,137
729,SDN,2022,2.723,True,-1.317,138,-1.224,133,-1.247,133
729,SDN,2023,2.285,True,-1.651,141,-1.704,142,-1.711,142
686,SEN,1995,,True,-0.944,118,-0.952,118,,
686,SEN,1996,,True,-0.649,99,-0.588,96,,
686,SEN,1997,,True,-0.64,100,-0.479,92,,
686,SEN,1998,,True,-0.361,78,-0.355,83,,
686,SEN,1999,,True,-0.44,83,-0.468,95,,
686,SEN,2000,,True,-0.344,78,-0.237,77,,
686,SEN,2001,,True,-0.408,82,-0.361,83,,
686,SEN,2002,,True,-0.429,81,-0.436,86,,
686,SEN,2003,,True,-0.387,83,-0.294,81,,
686,SEN,2004,5.86,True,-0.566,92,-0.385,84,,
686,SEN,2005,5.98,True,-0.337,81,-0.238,83,,
686,SEN,2006,5.97,True,-0.39,85,-0.256,82,,
686,SEN,2007,6.14,True,-0.478,88,-0.221,76,,
686,SEN,2008,5.66,True,-0.463,85,-0.384,88,,
686,SEN,2009,5.29,True,-0.539,95,-0.403,90,,
686,SEN,2010,5.46,True,-0.485,89,-0.432,87,,
686,SEN,2011,5.26,True,-0.643,98,-0.636,95,,
686,SEN,2012,5.79,True,-0.391,83,-0.451,88,-1.499,131
686,SEN,2013,5.53,True,-0.608,91,-0.499,90,-1.395,130
686,SEN,2014,5.77,True,-0.628,93,-0.605,96,-1.338,129
686,SEN,2015,6.49,True,-0.682,96,-0.697,96,-0.607,94
686,SEN,2016,5.7,True,-0.737,103,-0.624,95,-0.641,100
686,SEN,2017,3.69,True,-0.532,90,-0.649,98,-0.588,96
686,SEN,2018,3.8,True,-0.787,110,-0.709,101,-0.721,104
686,SEN,2019,3.66,True,-0.843,106,-0.781,104,-0.788,104
686,SEN,2020,3.42,True,-0.562,88,-0.674,98,-0.692,99
686,SEN,2021,3.42,True,-0.716,103,-0.7,100,-0.682,101
686,SEN,2022,2.508,True,-0.734,102,-0.745,101,-0.723,100
686,SEN,2023,2.256,True,-0.733,101,-0.854,109,-0.862,108
702,SGP,1995,,True,1.581,14,0.779,26,,
702,SGP,1996,,True,1.799,9,0.849,27,,
702,SGP,1997,,True,1.769,11,1.146,21,,
702,SGP,1998,,True,1.944,7,0.964,24,,
702,SGP,1999,,True,1.895,7,1.076,22,,
702,SGP,2000,,True,1.985,8,1.223,19,,
702,SGP,2001,,True,1.899,8,1.173,21,,
702,SGP,2002,,True,1.907,9,1.392,15,,
702,SGP,2003,,True,2.015,7,1.313,17,,
702,SGP,2004,,True,2.262,4,1.547,13,,
702,SGP,2005,,True,1.924,5,1.604,11,,
702,SGP,2006,,True,1.924,6,1.506,14,,
702,SGP,2007,,True,1.727,8,1.524,13,,
702,SGP,2008,,True,2.016,4,1.733,6,,
702,SGP,2009,,True,2.006,5,1.896,4,,
702,SGP,2010,,True,2.09,3,1.977,4,,
702,SGP,2011,,True,2.142,3,1.846,5,,
702,SGP,2012,,True,2.15,3,1.85,4,1.447,12
702,SGP,2013,,True,2.237,3,2.047,4,1.743,5
702,SGP,2014,,True,1.915,5,1.849,6,1.66,10
702,SGP,2015,,True,2.204,4,2.175,4,2.057,4
702,SGP,2016,3.63,True,2.185,4,2.152,4,2.048,4
702,SGP,2017,3.08,True,2.231,3,2.124,4,2.14,3
702,SGP,2018,3.0,True,2.174,5,2.196,3,2.165,3
702,SGP,2019,3.15,True,2.372,3,2.152,4,2.106,4
702,SGP,2020,2.79,True,2.416,3,2.227,3,2.164,3
702,SGP,2021,2.79,True,2.404,2,2.119,3,2.074,3
702,SGP,2022,3.366,True,2.624,1,2.161,3,2.069,4
702,SGP,2023,2.766,True,2.522,1,2.004,6,2.028,5
222,SLV,1995,,True,0.408,40,-0.068,66,,
222,SLV,1996,,True,0.407,43,-0.186,74,,
222,SLV,1997,,True,0.312,47,-0.065,69,,
222,SLV,1998,,True,0.403,41,-0.142,71,,
222,SLV,1999,,True,0.478,37,-0.116,68,,
222,SLV,2000,,True,0.368,43,-0.195,73,,
222,SLV,2001,,True,0.167,49,-0.232,76,,
222,SLV,2002,,True,-0.085,62,-0.317,81,,
222,SLV,2003,,True,-0.031,62,-0.197,77,,
222,SLV,2004,3.12,True,-0.009,61,-0.061,70,,
222,SLV,2005,2.82,True,-0.106,67,-0.244,84,,
222,SLV,2006,3.07,True,-0.139,67,-0.099,73,,
222,SLV,2007,2.99,True,-0.224,71,-0.153,71,,
222,SLV,2008,3.3,True,-0.056,63,-0.061,67,,
222,SLV,2009,3.01,True,-0.145,70,-0.153,75,,
222,SLV,2010,3.06,True,-0.149,71,-0.16,70,,
222,SLV,2011,3.14,True,-0.055,59,-0.134,69,,
222,SLV,2012,3.23,True,-0.131,64,-0.133,69,0.127,65
222,SLV,2013,3.35,True,-0.17,69,-0.048,66,0.084,65
222,SLV,2014,3.4,True,-0.145,67,-0.057,65,0.074,65
222,SLV,2015,3.53,True,-0.351,77,-0.076,68,-0.013,66
222,SLV,2016,4.78,True,-0.191,68,-0.018,64,0.022,64
222,SLV,2017,2.07,True,-0.088,65,0.031,61,0.041,61
222,SLV,2018,2.01,True,-0.188,69,-0.13,69,-0.091,68
222,SLV,2019,2.05,True,-0.248,71,-0.06,69,-0.033,65
222,SLV,2020,1.72,True,-0.262,69,-0.209,69,-0.227,74
222,SLV,2021,1.72,True,-0.267,67,-0.052,64,-0.034,63
222,SLV,2022,1.223,True,-0.155,67,-0.191,73,-0.156,71
222,SLV,2023,1.282,True,-0.099,62,-0.082,63,-0.067,62
688,SRB,2006,,True,0.477,44,0.567,42,,
688,SRB,2007,,True,0.502,44,0.587,45,,
688,SRB,2008,,True,0.423,44,0.585,42,,
688,SRB,2009,,True,0.381,48,0.484,46,,
688,SRB,2010,,True,0.422,45,0.492,43,,
688,SRB,2011,,True,0.457,44,0.464,44,,
688,SRB,2012,,True,0.555,40,0.579,42,0.667,40
688,SRB,2013,,True,0.39,48,0.477,46,0.531,45
688,SRB,2014,,True,0.446,46,0.497,44,0.526,44
688,SRB,2015,3.81,True,0.371,43,0.474,42,0.482,43
688,SRB,2016,4.88,True,0.444,42,0.497,40,0.477,42
688,SRB,2017,2.96,True,0.522,40,0.539,42,0.542,42
688,SRB,2018,2.9,True,0.49,43,0.572,42,0.566,41
688,SRB,2019,2.81,True,0.537,40,0.573,41,0.577,41
688,SRB,2020,2.39,True,0.434,48,0.512,43,0.493,44
688,SRB,2021,2.39,True,0.44,44,0.665,37,0.654,37
688,SRB,2022,1.98,True,0.475,42,0.633,38,0.628,38
688,SRB,2023,1.878,True,0.526,40,0.682,36,0.655,37
703,SVK,1995,,True,1.113,20,1.234,19,,
703,SVK,1996,,True,1.076,21,1.196,20,,
703,SVK,1997,,True,0.846,27,1.149,19,,
703,SVK,1998,,True,0.798,27,1.145,20,,
703,SVK,1999,,True,0.772,28,1.106,20,,
703,SVK,2000,,True,0.89,26,1.229,18,,
703,SVK,2001,,True,0.903,25,1.229,19,,
703,SVK,2002,,True,0.921,25,1.196,20,,
703,SVK,2003,,True,0.995,24,1.269,19,,
703,SVK,2004,3.84,True,0.871,26,1.189,21,,
703,SVK,2005,3.67,True,0.959,26,1.199,21,,
703,SVK,2006,3.51,True,1.11,25,1.266,18,,
703,SVK,2007,3.47,True,1.193,24,1.307,18,,
703,SVK,2008,3.4,True,1.153,23,1.288,19,,
703,SVK,2009,3.56,True,1.09,25,1.181,20,,
703,SVK,2010,3.52,True,1.236,22,1.247,19,,
703,SVK,2011,3.48,True,1.248,21,1.248,20,,
703,SVK,2012,3.45,True,1.234,19,1.296,19,1.209,19
703,SVK,2013,3.6,True,1.463,18,1.325,17,1.319,17
703,SVK,2014,3.42,True,1.437,18,1.41,16,1.351,17
703,SVK,2015,3.14,True,1.243,22,1.259,20,1.278,20
703,SVK,2016,3.98,True,1.213,22,1.24,20,1.275,19
703,SVK,2017,3.34,True,1.328,20,1.248,20,1.297,18
703,SVK,2018,3.28,True,1.145,25,1.265,19,1.306,18
703,SVK,2019,2.88,True,1.269,20,1.348,18,1.357,18
703,SVK,2020,3.05,True,1.224,23,1.296,18,1.305,18
703,SVK,2021,3.04,True,1.27,23,1.305,20,1.364,17
703,SVK,2022,2.456,True,1.251,23,1.241,21,1.294,19
703,SVK,2023,2.383,True,1.309,21,1.257,20,1.328,18
705,SVN,1995,,True,1.419,18,1.405,12,,
705,SVN,1996,,True,1.408,18,1.391,14,,
705,SVN,1997,,True,1.385,17,1.445,12,,
705,SVN,1998,,True,1.306,19,1.424,12,,
705,SVN,1999,,True,1.363,18,1.459,11,,
705,SVN,2000,,True,1.403,16,1.463,12,,
705,SVN,2001,,True,1.453,15,1.485,12,,
705,SVN,2002,,True,1.509,15,1.525,13,,
705,SVN,2003,,True,1.587,14,1.587,11,,
705,SVN,2004,3.78,True,1.62,13,1.614,9,,
705,SVN,2005,3.45,True,1.571,14,1.594,12,,
705,SVN,2006,3.24,True,1.563,15,1.596,10,,
705,SVN,2007,3.18,True,1.539,15,1.632,9,,
705,SVN,2008,3.03,True,1.507,17,1.545,13,,
705,SVN,2009,3.23,True,1.605,11,1.6,12,,
705,SVN,2010,3.27,True,1.552,16,1.605,13,,
705,SVN,2011,3.19,True,1.574,16,1.664,13,,
705,SVN,2012,3.11,True,1.61,13,1.636,11,1.499,7
705,SVN,2013,3.16,True,1.581,15,1.669,12,1.627,9
705,SVN,2014,3.11,True,1.633,13,1.652,12,1.579,13
705,SVN,2015,2.96,True,1.597,15,1.599,13,1.673,12
705,SVN,2016,3.76,True,1.655,13,1.593,12,1.642,12
705,SVN,2017,2.23,True,1.604,11,1.6,12,1.607,11
705,SVN,2018,2.35,True,1.655,13,1.615,11,1.669,11
705,SVN,2019,2.14,True,1.594,14,1.703,11,1.77,10
705,SVN,2020,2.0,True,1.559,14,1.635,12,1.697,10
705,SVN,2021,2.0,True,1.527,15,1.642,11,1.699,11
705,SVN,2022,1.527,True,1.614,12,1.675,11,1.712,10
705,SVN,2023,1.438,True,1.687,9,1.771,9,1.782,9
752,SWE,1995,,True,2.307,4,2.237,3,,
752,SWE,1996,,True,2.13,4,2.127,4,,
752,SWE,1997,,True,2.084,5,2.08,4,,
752,SWE,1998,,True,2.213,4,2.092,4,,
752,SWE,1999,,True,2.139,6,2.184,4,,
752,SWE,2000,,True,2.04,7,2.103,4,,
752,SWE,2001,,True,2.016,6,2.107,4,,
752,SWE,2002,,True,2.071,6,2.141,4,,
752,SWE,2003,,True,2.053,6,2.068,4,,
752,SWE,2004,3.92,True,2.061,6,2.067,4,,
752,SWE,2005,3.58,True,1.895,6,1.921,4,,
752,SWE,2006,3.38,True,1.822,7,1.853,4,,
752,SWE,2007,3.14,True,1.905,4,1.944,4,,
752,SWE,2008,2.91,True,1.884,6,1.855,4,,
752,SWE,2009,2.73,True,1.915,6,1.847,5,,
752,SWE,2010,2.92,True,1.901,5,1.923,5,,
752,SWE,2011,2.68,True,1.886,5,1.875,4,,
752,SWE,2012,2.57,True,1.88,5,1.841,5,1.586,4
752,SWE,2013,2.74,True,1.901,6,1.835,7,1.754,4
752,SWE,2014,2.73,True,1.859,6,1.851,5,1.76,4
752,SWE,2015,2.99,True,1.853,8,1.81,7,1.775,8
752,SWE,2016,3.4,True,1.788,8,1.816,8,1.785,8
752,SWE,2017,2.53,True,1.591,12,1.735,8,1.725,8
752,SWE,2018,2.49,True,1.7,10,1.788,8,1.738,9
752,SWE,2019,2.73,True,1.754,9,1.815,7,1.812,8
752,SWE,2020,2.41,True,1.652,10,1.685,10,1.7,9
752,SWE,2021,2.41,True,1.667,10,1.698,10,1.705,10
752,SWE,2022,1.452,True,1.583,13,1.641,13,1.668,12
752,SWE,2023,1.459,True,1.637,12,1.681,11,1.687,11
748,SWZ,2000,,True,0.007,60,0.465,41,,
748,SWZ,2001,,True,0.018,60,0.264,54,,
748,SWZ,2002,,True,0.09,56,0.184,58,,
748,SWZ,2003,,True,0.07,55,0.287,52,,
748,SWZ,2004,,True,0.699,32,0.308,51,,
748,SWZ,2005,,True,0.546,39,0.535,42,,
748,SWZ,2006,,True,0.722,32,0.869,29,,
748,SWZ,2007,,True,1.113,25,0.96,26,,
748,SWZ,2008,,True,0.584,42,0.672,36,,
748,SWZ,2009,,True,0.854,32,0.672,37,,
748,SWZ,2010,,True,0.143,55,0.252,54,,
748,SWZ,2011,,True,0.244,52,0.146,59,,
748,SWZ,2012,,True,0.095,58,0.021,65,0.177,64
748,SWZ,2013,,True,0.177,52,0.178,59,0.205,63
748,SWZ,2014,,True,0.933,29,0.198,58,0.224,59
748,SWZ,2015,,True,0.135,53,0.23,53,0.253,54
748,SWZ,2016,,True,0.125,55,0.276,53,0.336,49
748,SWZ,2017,3.51,True,0.635,35,-0.102,67,-0.082,66
748,SWZ,2018,3.58,True,0.693,35,-0.132,70,-0.036,64
748,SWZ,2019,3.61,True,0.454,45,0.036,61,0.097,60
748,SWZ,2020,3.4,True,0.675,34,0.276,53,0.245,54
748,SWZ,2021,3.4,True,0.762,33,0.18,56,0.19,55
748,SWZ,2022,3.267,True,0.804,30,-0.012,61,0.054,60
748,SWZ,2023,3.027,True,0.456,43,-0.279,75,-0.236,73
148,TCD,1995,,True,-0.906,112,-0.711,101,,
148,TCD,1996,,True,-0.888,115,-0.717,101,,
148,TCD,1997,,True,-0.838,111,-0.528,96,,
148,TCD,1998,,True,-1.185,127,-2.01,140,,
148,TCD,1999,,True,-0.579,94,-0.397,86,,
148,TCD,2000,,True,-0.764,112,-0.669,104,,
148,TCD,2001,,True,-0.488,89,-0.683,99,,
148,TCD,2002,,True,-0.311,77,0.137,61,,
148,TCD,2003,,True,-1.094,126,-0.333,83,,
148,TCD,2004,,True,-1.429,139,-1.048,118,,
148,TCD,2005,,True,-1.646,141,-1.955,143,,
148,TCD,2006,,True,-2.15,144,-2.89,145,,
148,TCD,2007,,True,-3.053,145,-2.45,145,,
148,TCD,2008,,True,-2.101,144,-2.761,145,,
148,TCD,2009,,True,-1.736,141,-1.274,130,,
148,TCD,2010,,True,-0.633,100,-0.034,67,,
148,TCD,2011,,True,-2.173,145,-2.164,145,,
148,TCD,2012,,True,-1.699,144,-2.08,144,-2.421,145
148,TCD,2013,,True,-2.825,145,-2.745,145,-2.99,145
148,TCD,2014,,True,-2.441,145,-2.22,144,-2.635,144
148,TCD,2015,,True,-1.585,143,-1.435,137,-1.683,142
148,TCD,2016,,True,-2.027,145,-2.661,145,-2.679,145
148,TCD,2017,,True,-2.39,145,-2.274,145,-2.172,145
148,TCD,2018,,True,-1.579,141,-1.844,145,-1.633,140
148,TCD,2019,,True,-2.044,145,-1.845,144,-1.768,144
148,TCD,2020,,True,-2.074,145,-1.727,145,-1.667,144
148,TCD,2021,3.066,True,-1.632,144,-1.824,143,-1.797,143
148,TCD,2022,2.752,True,-2.277,145,-2.263,145,-2.189,145
148,TCD,2023,2.097,True,-2.471,145,-2.159,145,-2.079,145
768,TGO,1995,,True,-0.665,101,-0.747,106,,
768,TGO,1996,,True,-0.918,116,-0.988,118,,
768,TGO,1997,,True,-0.805,109,-0.943,117,,
768,TGO,1998,,True,-0.814,109,-0.785,105,,
