clave_entidad,entidad_federativa,clave_municipio,municipio,poblacion_total,poblacion_de_15_anos_o_mas_analfabeta,poblacion_de_6_a_14_anos_que_no_asiste_a_la_escuela,poblacion_de_15_anos_y_mas_con_educacion_basica_incompleta,poblacion_sin_derechohabiencia_a_servicios_de_salud,viviendas_con_piso_de_tierra,viviendas_que_no_disponen_de_excusado_o_sanitario,viviendas_que_no_disponen_de_agua_entubada_de_la_red_publica,viviendas_que_no_disponen_de_drenaje,viviendas_que_no_disponen_de_energia_electrica,viviendas_que_no_disponen_de_lavadora,viviendas_que_no_disponen_de_refrigerador,indice_de_rezago_social,grado_de_rezago_social
13,Hidalgo,13020,Eloxochitlán,2593,11.662531,4.935065,42.481390000000005,20.516776,2.715466,2.479339,2.361275,2.243211,0.708383,46.871311,23.730815,-0.311282,Bajo
13,Hidalgo,13021,Emiliano Zapata,15175,3.4932589999999997,4.0952779999999995,25.249518,25.568369,2.6981450000000002,0.8431700000000001,0.626355,0.939533,0.891351,26.114189,12.936641999999999,-0.997424,Muy bajo
13,Hidalgo,13022,Epazoyucan,16285,4.085086,6.052215,28.853436,35.584894,1.905156,3.168358,3.831021,3.644647,1.408159,35.183268,15.531166,-0.764795,Muy bajo
13,Hidalgo,13023,Francisco I. Madero,36248,4.639194,2.52145,23.340945,29.33955,1.96281,2.107438,1.07438,2.32438,0.650826,39.442149,18.243802,-0.8830030000000001,Muy bajo
13,Hidalgo,13024,Huasca de Ocampo,17607,7.423126,6.071987,44.690903000000006,34.264781,1.8792229999999999,7.981419,2.005912,10.789696000000001,1.182432,36.972128000000005,13.070101,-0.426784,Bajo
13,Hidalgo,13025,Huautla,20673,16.654781,1.560694,44.635332,14.453635,7.042254,0.975081,36.384977,35.012640000000005,1.3723370000000001,83.929216,22.986638,0.78261,Medio
13,Hidalgo,13026,Huazalingo,12766,17.917595000000002,2.262626,45.612472,9.893467,11.257841,2.112909,1.584681,10.894685,1.518653,87.586662,38.362496,0.520875,Medio
13,Hidalgo,13027,Huehuetla,22846,26.087756,4.2102699999999995,53.333742,12.667425,9.711538000000001,4.182691999999999,22.804486999999998,14.807692000000001,3.269231,80.785256,55.528845999999994,1.252039,Alto
13,Hidalgo,13028,Huejutla de Reyes,126781,16.294276999999997,3.637745,39.381295,18.692864,7.224625,1.9874080000000003,6.785805,9.320148,0.8490209999999999,69.11409300000001,19.279445000000003,0.05702,Bajo
13,Hidalgo,13029,Huichapan,47425,4.902904,2.688604,33.22482,28.362678000000002,1.9397060000000002,6.169666,1.791696,10.010127,0.9347979999999999,37.851523,13.01706,-0.678922,Bajo
13,Hidalgo,13030,Ixmiquilpan,98654,6.273139,2.736423,30.802722999999997,37.693353,3.0726259999999996,3.434999,2.076098,5.454477,0.8568620000000001,47.984297,16.152046,-0.665575,Bajo
13,Hidalgo,13031,Jacala de Ledezma,12290,11.377375,3.112245,42.83247,13.52319,2.165196,3.769046,13.472334,7.190591,1.256349,29.002940000000002,15.290029,-0.31711999999999996,Bajo
13,Hidalgo,13032,Jaltocán,10523,22.800835,3.536453,46.580527000000004,10.795401,4.763691000000001,3.150788,3.6759190000000004,7.314328999999999,1.125281,79.444861,18.67967,0.310417,Medio
13,Hidalgo,13033,Juárez Hidalgo,2895,12.169553,3.601695,42.525068,25.492228,1.15304,2.620545,2.201258,7.232703999999999,1.4675049999999998,46.226415,39.308176,-0.174996,Bajo
13,Hidalgo,13034,Lolotla,9474,13.886826000000001,2.4419299999999997,40.383187,17.954401999999998,6.920414999999999,1.268743,14.609765,7.650903,1.8069970000000002,63.82160699999999,29.796232,0.147607,Medio
13,Hidalgo,13035,Metepec,13078,7.146724000000001,4.607158,38.408229999999996,44.257532,2.941176,4.810048999999999,2.2977939999999997,9.895833,1.409314,37.530637,18.658088,-0.534641,Bajo
13,Hidalgo,13036,San Agustín Metzquititlán,9449,5.51375,4.403409,37.159665999999994,32.543126,3.958996,3.4994699999999996,1.626016,9.826794,1.55532,37.539767,17.992223000000003,-0.5501050000000001,Bajo
13,Hidalgo,13037,Metztitlán,20962,10.511078,3.250537,45.644512,33.384219,5.687661,8.017352,9.142031,9.591902000000001,2.2654240000000003,47.316838,25.208869,-0.02479,Bajo
13,Hidalgo,13038,Mineral del Chico,8878,8.654589999999999,3.044341,36.476234999999996,36.258165999999996,3.913043,10.158103,7.312253,11.027667999999998,3.3992089999999995,45.494071000000005,29.525692,-0.118335,Bajo
13,Hidalgo,13039,Mineral del Monte,14324,3.064092,3.6194900000000003,25.265162,35.862887,1.359065,1.685241,10.328894,1.957054,0.24463200000000002,28.975265000000004,14.243001000000001,-0.945139,Muy bajo
13,Hidalgo,13040,La Misión,9819,19.279778,5.231509,55.803323999999996,11.661064999999999,4.540799,4.1993849999999995,32.400137,13.212701000000001,1.468078,42.027996,26.493684000000002,0.550946,Medio
13,Hidalgo,13041,Mixquiahuala de Juárez,47222,3.735568,3.031109,25.403542,27.027657,2.1041849999999998,1.946568,1.150603,1.702262,0.8274879999999999,38.962881,16.880763,-0.874137,Muy bajo
13,Hidalgo,13042,Molango de Escamilla,11578,9.26165,3.929471,34.217631,14.639834,4.864865,2.162162,4.114114,3.063063,2.282282,48.948949,27.777778,-0.268152,Bajo
13,Hidalgo,13043,Nicolás Flores,6265,10.434205,2.274716,38.989809,17.653631,5.6980059999999995,7.065527,5.413105000000001,20.170939999999998,2.222222,65.527066,34.814815,0.180269,Medio
13,Hidalgo,13044,Nopala de Villagrán,16948,7.190558,4.152961,38.406585,25.991267,1.7898830000000001,12.120623,4.455253,16.731517999999998,2.217899,40.583658,19.474708,-0.241193,Bajo
13,Hidalgo,13045,Omitlán de Juárez,9295,6.193132,4.834761,34.267684,37.708445000000005,1.715882,8.100559,2.314445,10.295291,0.638468,36.233041,16.719872,-0.60085,Bajo
13,Hidalgo,13046,San Felipe Orizatlán,38492,21.096132,2.75255,50.751203000000004,23.223007,7.149872,2.416028,2.2196029999999998,8.986447,0.9035549999999999,71.400511,16.941662,0.203505,Medio
13,Hidalgo,13047,Pacula,4748,16.287016,2.307692,52.676538,28.727884999999997,4.478656,12.526242,23.093072,17.284815,2.09937,32.120364,20.153954000000002,0.287127,Medio
13,Hidalgo,13048,Pachuca de Soto,314331,2.02274,2.834591,17.045804,31.636396,0.8460290000000001,0.970571,1.864914,0.260895,0.187887,24.117199,9.018585,-1.264186,Muy bajo
13,Hidalgo,13049,Pisaflores,18723,14.879867,5.910042,43.835957,16.509106,6.807898,5.080214,8.473879,9.481695,1.995064,46.256684,32.250103,0.170309,Medio
13,Hidalgo,13050,Progreso de Obregón,23641,3.320931,3.619265,24.57933,32.460556,2.001589,1.509134,1.636219,1.52502,1.01668,36.648133,14.011120000000002,-0.939745,Muy bajo
13,Hidalgo,13051,Mineral de la Reforma,202749,1.2224030000000001,2.80302,12.912113,29.261796999999998,0.397863,0.36027,0.925737,0.22555999999999998,0.150374,23.995551000000003,7.394933999999999,-1.362099,Muy bajo
13,Hidalgo,13052,San Agustín Tlaxiaca,38891,4.0329440000000005,2.658289,28.975938,39.713558,2.149398,5.426506,5.619276999999999,6.159036,1.291566,36.250602,18.583133,-0.731581,Muy bajo
13,Hidalgo,13053,San Bartolo Tutotepec,17699,26.737926,4.837238,53.63189499999999,10.480818,18.471083,6.103662,10.406244000000001,17.110266,5.443266,77.56654,57.174305000000004,1.442699,Alto
13,Hidalgo,13054,San Salvador,36796,4.584288,1.486928,26.029738000000002,28.986846000000003,2.839342,3.962823,1.3175370000000002,4.667552,0.908998,46.828720000000004,20.804821,-0.720619,Muy bajo
13,Hidalgo,13055,Santiago de Anaya,18329,5.373245,1.4880950000000002,29.889134999999996,25.495117,3.2494549999999998,7.073509,1.882306,8.084010000000001,1.5454729999999999,48.781454,22.548048,-0.504788,Bajo
13,Hidalgo,13056,Santiago Tulantepec de Lugo Guerrero,39561,4.569235,5.704542,28.325859,38.18407,1.340169,1.025364,3.651736,1.56503,0.323799,31.435509999999997,13.347724,-0.928801,Muy bajo
13,Hidalgo,13057,Singuilucan,15142,7.987307,7.471264,40.516771999999996,47.331924,1.343429,4.347826,7.156814999999999,6.057645,1.1235959999999998,41.279922,18.27064,-0.456636,Bajo
13,Hidalgo,13058,Tasquillo,17441,7.738005,1.602914,36.884996,30.703515000000003,4.2372879999999995,9.381159,1.852582,10.051242,1.064249,46.275128,14.209696,-0.435302,Bajo
13,Hidalgo,13059,Tecozautla,38010,9.116748,3.7827660000000005,39.93524,25.056564,3.178652,8.339056,2.570391,10.242322999999999,1.226332,50.024527,16.570195000000002,-0.285522,Bajo
13,Hidalgo,13060,Tenango de Doria,17503,16.265158,4.373089,46.604689,12.534994000000001,5.405405,4.735135,2.162162,7.372973,1.7945950000000002,58.464865,35.135135,0.203736,Medio
13,Hidalgo,13061,Tepeapulco,56245,2.986198,3.467406,22.103342,27.915370000000003,0.6981539999999999,0.9895579999999999,0.73458,1.353813,0.236765,22.116319,8.122875,-1.190125,Muy bajo
13,Hidalgo,13062,Tepehuacán de Guerrero,31235,22.015163,4.757505999999999,53.06921,7.389147,13.978351000000002,1.9510889999999999,23.45316,5.372177,2.806361,74.863023,51.049045,1.069416,Alto
13,Hidalgo,13063,Tepeji del Río de Ocampo,90546,3.823757,5.635382,28.256284,26.01661,1.432049,4.085193,3.095335,4.628803,0.681542,34.235294,12.8357,-0.8037850000000001,Muy bajo
13,Hidalgo,13064,Tepetitlán,10830,3.9113589999999996,3.501229,34.778397,25.309326000000002,2.673632,6.853103999999999,2.18193,7.928703,2.0897360000000003,46.158574,24.4622,-0.44179399999999996,Bajo
13,Hidalgo,13065,Tetepango,11768,5.032724,3.798883,31.279621000000002,32.936778000000004,1.039298,2.208509,0.909386,2.403378,0.617083,36.635271,16.563819,-0.834356,Muy bajo
13,Hidalgo,13066,Villa de Tezontepec,13032,2.990616,4.168734,28.431473999999998,44.34469,1.278698,1.162453,0.6684100000000001,1.10433,0.261552,31.299041,15.402498999999999,-1.0362069999999999,Muy bajo
13,Hidalgo,13067,Tezontepec de Aldama,55134,4.660108,3.396267,29.390734000000002,32.571553,2.0864279999999997,4.044564,1.255908,4.112086,1.026334,51.16813,23.187036,-0.626687,Bajo
13,Hidalgo,13068,Tianguistengo,14340,21.211226,3.364689,52.122107,17.517433999999998,9.495401,1.9139950000000001,17.946806,11.906537,2.411136,75.441213,45.886155,0.825744,Medio
13,Hidalgo,13069,Tizayuca,168302,1.5818020000000002,3.8807690000000004,19.917920000000002,35.172488,1.253265,0.303311,0.9499540000000001,0.43179700000000004,0.219058,23.843626,9.792316,-1.245231,Muy bajo
13,Hidalgo,13070,Tlahuelilpan,19067,3.3555629999999996,3.3596839999999997,29.74377,34.13227,1.892552,1.8722020000000001,1.851852,1.912902,0.793651,37.728938,18.457468,-0.851029,Muy bajo
13,Hidalgo,13071,Tlahuiltepa,9086,14.968998999999998,4.58221,56.318276000000004,19.480519,4.8789050000000005,3.1941029999999997,18.462618,14.496314000000002,4.001404,42.155142,30.607231,0.406312,Medio
13,Hidalgo,13072,Tlanalapa,11113,2.780997,3.575832,21.552723,27.202376,0.816327,1.4442700000000002,1.381476,3.1711150000000004,0.9733120000000001,23.265306,9.262166,-1.115615,Muy bajo
13,Hidalgo,13073,Tlanchinol,37722,16.8259,3.66923,45.008316,9.225386,10.867742999999999,1.7920770000000001,1.9283169999999998,7.032069,1.257598,74.31356099999999,38.660658000000005,0.373288,Medio
13,Hidalgo,13074,Tlaxcoapan,28626,3.7173519999999995,4.094778,30.024414,39.128764000000004,1.567621,1.296851,0.555793,1.239846,0.484538,41.342454,19.908793,-0.8573149999999999,Muy bajo
13,Hidalgo,13075,Tolcayuca,21362,3.3036449999999995,4.4809980000000005,25.108963,33.381706,0.89955,0.666333,0.416458,0.549725,0.316508,27.786107,12.42712,-1.0861459999999998,Muy bajo
13,Hidalgo,13076,Tula de Allende,115107,2.586578,3.440408,23.781553,27.079152,1.1092739999999999,1.999098,2.582294,2.356832,0.8477379999999999,30.019540000000003,11.802194,-1.0124030000000002,Muy bajo
13,Hidalgo,13077,Tulancingo de Bravo,168369,4.603471,5.38025,29.500295,44.679840000000006,1.6936220000000002,0.612494,2.628711,0.932909,0.379267,33.416888,14.168010999999998,-0.9387340000000001,Muy bajo
13,Hidalgo,13078,Xochiatipan,18260,24.802027,4.485834,56.097561,9.07448,15.959642,3.714744,16.487044,28.754873,2.682871,96.331117,54.391194999999996,1.49385,Alto
13,Hidalgo,13079,Xochicoatlán,7015,10.077807,1.9512200000000002,38.143757,18.360656,3.492063,2.176871,2.811791,6.1678,1.6326530000000001,63.129252,38.730159,-0.107903,Bajo
13,Hidalgo,13080,Yahualica,24674,24.859802,3.5269269999999997,52.511995999999996,11.518197,6.264945,2.678144,26.01626,34.60864,1.8173119999999998,92.555396,38.705564,1.194312,Alto
13,Hidalgo,13081,Zacualtipán de Ángeles,38155,6.802158,3.5107589999999997,34.798561,39.289739000000004,2.375095,0.586677,2.346707,2.119606,0.946253,45.117335,27.819833000000003,-0.603229,Bajo
13,Hidalgo,13082,Zapotlán de Juárez,21443,3.378337,4.241338,28.142530999999998,42.055683,1.302262,1.302262,4.078136,1.148047,0.479781,31.151474,15.027416,-0.973141,Muy bajo
13,Hidalgo,13083,Zempoala,57906,2.761916,3.5220540000000002,19.224207,36.065346999999996,1.0133969999999999,1.282492,1.5802129999999999,1.5744879999999999,0.601168,25.563953,9.922134,-1.179373,Muy bajo
13,Hidalgo,13084,Zimapán,39927,5.776974,3.161939,34.528765,37.608636,3.3321160000000005,5.4135480000000005,8.846084,8.517437,1.405879,38.853387,14.369179999999998,-0.550162,Bajo
14,Jalisco,14001,Acatic,23175,7.243644000000001,8.962149,52.627418000000006,34.360302000000004,1.21856,0.859241,3.3900949999999996,0.9998440000000001,0.296829,9.217310000000001,4.155601,-0.788597,Muy bajo
14,Jalisco,14002,Acatlán de Juárez,25250,2.961878,5.089213,31.595246999999997,25.093069,0.597015,0.565593,1.115475,0.879811,0.267086,17.454831,5.011783,-1.116235,Muy bajo
14,Jalisco,14003,Ahualulco de Mercado,23630,2.7156,4.361618,29.195546000000004,22.018620000000002,0.70628,0.460617,0.138185,0.445263,0.230309,14.494089,4.1302010000000005,-1.192017,Muy bajo
14,Jalisco,14004,Amacueca,5743,3.5575989999999997,8.064516000000001,44.046467,25.213303,3.5286699999999995,0.37807199999999996,0.252048,0.567108,0.44108400000000003,16.383113,9.829868,-0.84086,Muy bajo
14,Jalisco,14005,Amatitán,16490,3.6273839999999997,5.248619000000001,31.35218,30.818678000000002,1.355852,0.523311,1.022835,0.5708850000000001,0.333016,13.320647,3.8772599999999997,-1.1497190000000002,Muy bajo
14,Jalisco,14006,Ameca,60386,3.7053309999999997,4.859634,34.28584,22.99374,1.055302,0.893835,0.582435,0.7842680000000001,0.299867,14.918401000000001,3.431175,-1.089717,Muy bajo
14,Jalisco,14007,San Juanito de Escobedo,9433,4.026258,2.6431720000000003,37.811816,15.117142000000001,1.5031940000000001,0.5636979999999999,0.45095799999999997,0.5636979999999999,0.375799,15.6708,4.772641999999999,-1.0311350000000001,Muy bajo
14,Jalisco,14008,Arandas,80609,6.383848,10.102378999999999,45.444486,39.929784999999995,0.69927,0.637699,0.963145,0.734453,0.329844,11.003606,5.449028,-0.9053260000000001,Muy bajo
14,Jalisco,14009,El Arenal,21115,2.968311,6.058981,30.926594,29.197253000000003,0.634473,0.24674000000000001,0.5816,0.24674000000000001,0.370109,16.778287,4.917166,-1.1391950000000002,Muy bajo
14,Jalisco,14010,Atemajac de Brizuela,7758,7.611397999999999,13.411457999999998,49.435839,49.806651,4.132231,1.5427,1.212121,1.5427,1.101928,34.876033,20.440770999999998,-0.401685,Bajo
14,Jalisco,14011,Atengo,5599,6.9202449999999995,5.77342,47.435583,24.7187,3.6018339999999998,3.9292730000000002,1.5062209999999998,4.2567129999999995,1.571709,23.575639000000002,10.478062,-0.5617340000000001,Bajo
14,Jalisco,14012,Atenguillo,4176,4.4021230000000005,8.006536,42.74118,13.769157,0.9160309999999999,1.221374,0.305344,0.763359,0.610687,11.145038000000001,4.198473,-0.9034610000000001,Muy bajo
14,Jalisco,14013,Atotonilco el Alto,64009,5.274216,9.812109,44.379224,28.341327000000003,1.261085,0.840723,0.506737,1.134401,0.10940899999999999,14.862375,3.679604,-0.8862969999999999,Muy bajo
14,Jalisco,14014,Atoyac,8689,7.175855,8.575581,53.895904,23.086661,6.642942,0.869909,1.028074,2.6888099999999997,0.7512850000000001,16.014235,6.28707,-0.564898,Bajo
14,Jalisco,14015,Autlán de Navarro,64931,3.3749870000000004,5.029386,31.188681,18.422632999999998,2.680511,1.091275,1.292578,0.5668270000000001,0.513853,17.412724,5.657679,-1.024138,Muy bajo
14,Jalisco,14016,Ayotlán,41552,7.923864999999999,9.710907,57.756629000000004,49.901328,1.3149309999999998,0.8766200000000001,0.391681,0.923249,0.23314400000000002,18.856663,6.929031,-0.709515,Bajo
14,Jalisco,14017,Ayutla,12880,4.916106,4.492363,40.889174,24.759317000000003,2.4872810000000003,1.865461,0.7066140000000001,1.8371959999999998,0.847937,17.608819,6.105144,-0.888539,Muy bajo
14,Jalisco,14018,La Barca,67937,5.158158,7.859267999999999,42.961624,32.715604,1.091259,0.5145310000000001,0.46929799999999994,0.491915,0.10743,20.790456,5.207509,-0.9118280000000001,Muy bajo
14,Jalisco,14019,Bolaños,7043,14.535158,9.243697000000001,52.878716000000004,16.612239000000002,27.722771999999996,35.272277,16.336634,35.891089,19.059406,60.519802,45.730198,2.4136349999999998,Muy alto
14,Jalisco,14020,Cabo Corrientes,10940,4.355601,6.206206,49.457147,19.159049,5.567858,4.2708,4.112623,4.365707,3.1635560000000003,30.654856,12.749130000000001,-0.356114,Bajo
14,Jalisco,14021,Casimiro Castillo,20548,5.711243,9.472422,43.919323999999996,13.149698,1.317058,1.140379,0.8994540000000001,1.0761319999999999,0.658529,16.945069,8.111147,-0.743008,Muy bajo
14,Jalisco,14022,Cihuatlán,40139,5.350123,8.244365,41.579991,28.819851,2.544753,0.675676,1.640927,0.859951,0.40365,28.036153000000002,8.775008999999999,-0.760205,Muy bajo
14,Jalisco,14023,Zapotlán el Grande,115141,2.69821,4.896607,25.791313,21.004681,1.333588,0.232343,0.512429,0.257806,0.159139,16.165378,4.48773,-1.192947,Muy bajo
14,Jalisco,14024,Cocula,29267,4.5015480000000005,4.807294000000001,37.72242,24.563502,1.986673,1.369694,0.333169,1.233959,0.30849,17.25074,4.898815,-0.9876159999999999,Muy bajo
14,Jalisco,14025,Colotlán,19689,3.268107,2.551192,32.823753,27.238559999999996,0.9793629999999999,1.119272,0.647079,1.206716,0.48968199999999995,18.013291,5.386499,-1.117514,Muy bajo
14,Jalisco,14026,Concepción de Buenos Aires,6334,7.258064999999999,6.759442999999999,50.275890999999994,23.208083,3.422053,0.814775,0.217273,0.814775,0.32591,13.633895,7.4416080000000004,-0.743997,Muy bajo
14,Jalisco,14027,Cuautitlán de García Barragán,18370,11.809804,4.108779,49.848989,15.977136999999999,19.0968,16.808424,3.4224379999999996,17.577967,5.771567,50.465776,26.873228000000005,0.6998310000000001,Medio
14,Jalisco,14028,Cuautla,2166,6.52439,10.576922999999999,50.365854,13.804247,2.507375,2.507375,1.917404,4.572271,1.622419,15.339232999999998,5.6047199999999995,-0.548397,Bajo
14,Jalisco,14029,Cuquío,17820,7.733026,8.393285,53.45608000000001,26.61055,2.377566,1.8288970000000002,3.088803,2.397887,0.365779,17.191628,6.8075589999999995,-0.62226,Bajo
14,Jalisco,14030,Chapala,55196,2.56054,8.429261,31.89777,44.149938,1.1652870000000002,0.41091700000000003,0.435449,0.717571,0.325054,15.970560999999998,4.0171730000000005,-1.15721,Muy bajo
14,Jalisco,14031,Chimaltitán,3270,12.150838,6.695157000000001,56.843575,36.238532,7.432432,16.103604,8.108108,17.22973,9.009008999999999,51.351351,31.193694,0.753031,Medio
14,Jalisco,14032,Chiquilistlán,5983,7.105975,8.540925,40.10327,18.084573000000002,4.986339,3.278689,0.956284,2.663934,1.02459,29.849727,18.647541,-0.478103,Bajo
14,Jalisco,14033,Degollado,21226,6.868313000000001,10.311011,55.474838,55.818335999999995,0.759622,1.181634,1.097232,2.0763,0.320729,13.386226,4.827819,-0.81233,Muy bajo
14,Jalisco,14034,Ejutla,1981,6.371912,8.992806,46.684005,17.364967,1.367781,1.6717330000000001,0.911854,1.823708,1.215805,16.109422,4.559271,-0.7189810000000001,Muy bajo
14,Jalisco,14035,Encarnación de Díaz,53039,5.679012,8.154083,47.835566,33.58095,0.709565,1.154783,0.966957,1.41913,0.466087,9.106086999999999,3.846957,-0.910991,Muy bajo
14,Jalisco,14036,Etzatlán,20011,2.658332,4.604486,32.264047,20.103943,0.85693,0.48435200000000006,0.298063,0.391207,0.186289,13.599105999999999,4.11699,-1.1528100000000001,Muy bajo
14,Jalisco,14037,El Grullo,25920,3.457126,4.779845,35.089833,24.915123,1.248322,0.563758,0.805369,0.295302,0.281879,16.993289,4.912751999999999,-1.071568,Muy bajo
14,Jalisco,14038,Guachinango,4199,7.461735000000001,5.0,42.346939,28.006667999999998,2.2064619999999997,4.0189129999999995,1.6548459999999998,4.097715,1.497242,17.966903,8.825847,-0.7116140000000001,Bajo
14,Jalisco,14039,Guadalajara,1385629,1.522583,5.788816000000001,21.737374,29.504579,0.61416,0.387837,0.055764,0.030394,0.047475,13.214353,2.472714,-1.3417,Muy bajo
